学校名称,专业中文名称,专业原名称（官网名称）,内容
柏林工业大学,计算工程科学,Computational Engineering Science,"1. 官网：
    
    https://www.tu.berlin/studieren/studienangebot/gesamtes-studienangebot/studiengang/computational-engineering-science-informationstechnik-im-maschinenwesen-m-sc
    
2. 申请时间：冬季学期：6.1 - 8.31 夏季学期：12.1-2.28
3. 学制：4学期
4. 语言：德语, 德福4×4或DSH-2或歌德C2或Telc C1 HS或DSD II
5. 是否受限：否
6. 匹配度说明：
    - 数学 21LP 最低18LP，最高24LP
    - 力学 18LP 最低15LP，最高21LP
    - 热力学和流体力学 6LP 最低5LP，最高7LP
    - 电学 6LP 最低5LP，最高7LP
    - 控制技术，测量技术 12LP 最低10LP，最高14LP
    - 结构 6LP 最低5LP，最高9LP
    - 计算机相关 21LP，最低18LP，最高24LP
7. 硕士学习内容：
    
    120学分分为6LP实习，24LP论文以及90LP课程
    
    其中课程分为
    
    48学分核心模块，其中18LP计算机和数学，18LP仿真和优化，12LP测量和控制
    
    18LP 专业模块
    
    6LP项目"
柏林工业大学,生产技术,Produktionstechnik,"1. 官网：
    
    https://www.tu.berlin/studieren/studienangebot/gesamtes-studienangebot/studiengang/produktionstechnik-m-sc
    
2. 申请时间：冬季学期：4.1 - 6.15 夏季学期：12.1-1.15
3. 学制：4学期
4. 语言：德语, 德福4×4或DSH-2或歌德C2或Telc C1 HS或DSD II
5. 是否受限：是
6. 匹配度说明：
    
    数学18CP 最少10CP最多24CP
    
    力学9CP 最少8CP最多10CP
    
    流体和热力学6CP 最少5CP最多7CP
    
    电学/机电6CP 最少5CP最多7CP
    
    测量或控制 6CP 最少5CP最多7CP
    
    结构/机械元件 6CP最少5CP最多7CP
    
    计算机 6CP 最少5CP最多7CP
    
    材料6CP 最少5CP最多7CP
    
    制造技术6CP 最少5CP 最多7CP
    
    总计需到达63CP
    
    在满足匹配度要求后，根据本科成绩（占比70%）和实习经历（占比30%）进行打分
    
    本科成绩打分=130-30*GPA
    
    对于实习打分，完成一个职业教育获得20分
    
    在大学的学生助理或是在企业的学生工全职水平每一个月获得3分
    
    实习经历全职水平每一个月获得3分
    
    最终根据分数从高到底录取
    
7. 硕士学习内容：
    
    120LP由96LP课程，6LP实习和18LP的毕业论文组成
    
    必修：
    
    自动化技术
    
    机床加工系统
    
    工厂运营
    
    制造技术
    
    质量管理技术
    
    选修：
    
    材料
    
    计算机
    
    制造技术
    
    自动化和信息技术
    
    生产管理"
德累斯顿工业大学,机电一体化,Mechatronik,"1. 网址：
    
    https://tu-dresden.de/studium/vor-dem-studium/studienangebot/sins/sins_studiengang?autoid=295
    
2. 申请时间：冬季学期：4.1-7.15
3. 学制：十学期（Dipolom学制，申请时应申请高年级入学）
4. 语言：**德语（可用B1加B2在读证明或者B2证书申请语言班）**
5. 匹配度说明：
    
    在基础学习期间，学生应学习必要的数学、科学和工程基础知识：
    
    科学基础知识：
    
    - 数学
    - 物理/化学
    
    计算机科学
    
    电气工程基础知识：
    
    - 电场和磁场
    - 电路技术
    - 系统理论
    
    机械工程基础：
    
    - 材料和技术力学
    - 设计和生产技术
    - 运动学和动力学
    
    除此以外，电力工程、自动化和测量技术、设备开发和机器人技术也应该有所涉及。
    
6. 硕士学习内容：
    
    在5-10学期能够选择的深入学习的方向有：
    
    多体系统（由单个物体组成的机械系统）、流体动力系统、机械设计、闭环控制、电力驱动技术、过程信息处理、设计技术
    
    值得注意的是：必须在基础学习结束时完成为期 6 周的基础实习，第 7 学期中，学生应完成 20 周的实践培训。"
达姆施塔特工业大学,机电一体化,Mechatronik,"1. 网址：https://www.tu-darmstadt.de/studieren/studieninteressierte/studienangebot_studiengaenge/studiengang_182336.de.jsp
2. 申请时间：
- 冬季学期：通常6.1开始
- 夏季学期：通常12.1开始
1. 学制：四学期
2. 语言：德语（德福16，DSH 2,TELC C1）,有部分课程是英语的
3. 匹配度说明：
    
    高等数学 32ECTS；
    
    电子信息类 27ECTS；
    
    力学 24ECTS；
    
    机械设计类 14ECTS；
    
    测量技术 6ECTS；
    
    计算机类 7ECTS；
    
    材料类 3ECTS；
    
    信号分析和控制类 17ECTS；
    
4. 硕士学习内容：
    
    必修模块：31-34 CP
    
    专业选修模块：44-47 CP
    
    跨专业选修模块：12 CP
    
    毕业论文：30 CP
    
    达姆官网并未明确给出机电硕士的方向，根据Modulhandbuch,申请人应该可以学习机电系统、微电子技术、系统动力学、控制技术、机械动力学、生产技术等。"
达姆施塔特工业大学,计算机工程,Computational Engineering Science,"1. 官网:
    
    https://www.tu-darmstadt.de/studieren/studieninteressierte/studienangebot_studiengaenge/studiengang_183616.de.jsp
    
2. 学制：四个学期
3. 截止时间：冬季学期：06.01–07.15 夏季学期：12.01 -01.15（可能会更新）
4. 授课语言：德语C1
5. 匹配度说明：
    
    申请人应至少有：
    
    数学课程中的至少18个CP，工程中的至少12个CP和计算机科学中的至少12个CP
    
    如果匹配度不满足要求，为了验证特定科目的知识，考相应学科领域的主考官或部门可以进行口头或笔试入学考试。
    
    **其对应的本科学习课程：**
    
    数学 I机械工程(8 CP)
    
    功能和面向对象编程(10 CP)
    
    技术力学(6 CP）
    
    电气工程与信息技术(6 CP)
    
    数学 II机械工程(8 CP)
    
    算法与数据结构(10 CP）
    
    技术机械 II(6 CP）
    
    电气工程与信息技术II(6 CP）
    
    数学 III机械工程专业(4 CP）
    
    基础CAE/CAD(4 CP)
    
    技术机械 III(6 CP)
    
    材料科学(4 CP)
    
    几何方法CAE/CAD(5 CP)
    
    电场和磁场的数值计算(5 CP)
    
    数学 IV电子技术(7 CP)
    
    初等偏微分方程(6 CP)
    
    计算工程与机器人学(5 CP)
    
6. **研究生课程：**
    
    以上是硕士模块划分的示例，申请人入学以后可以深入学习的方向有：
    
    土木工程和大地测量学
    
    机械工程
    
    电气工程和信息技术
    
    计算机方向
    
    计算机器人
    
    Strömung und Verbrennung方向"
达姆施塔特工业大学,电气工程与信息技术,Elektrotechnik und Informationstechnik,"1. 网址：
    
    https://www.tu-darmstadt.de/studieren/studieninteressierte/studienangebot_studiengaenge/studiengang_184128.de.jsp
    
2. 申请日期：
    - 冬季学期：6.1-8.31
    - 夏季学期：11.1-1.15
3. 语言：德语（德福16/DSH2）
4. 匹配度说明：
    
    参考本科的modulhandbuch，主要有32学分数学，14学分电子与信息技术专业课，5学分电能变换技术，7学分信号与系统，4学分半导体元件，4学分测量技术，4学分电子信息工程实习，6学分逻辑设计（可能是PLC），5学分信息学基础，4学分电子学， 2学分测量技术实习， 8学分物理12， 3学分电子学实习， 4学分软件技术实习
    
5. 硕士学习方向：
    - 理学硕士 电气工程和信息技术代表两级学士 - 硕士系统中的第二级，并继承于学士等。 “理学硕士”学位相当于“Diplom-Ingenieur”学位。
    - 在以研究为导向的硕士课程中，进一步加深了在学士学位中选择的主题重点领域的知识。 这里主要关注与应用程序相关的内容。 学生参与当前的研究也加强了应用的高度相关性。 提供以下主题供选择：
    - 自动化技术； 计算电动力学； 数据技术； 电力工程； 通信技术和传感器系统； 传感器、执行器和电子设备。"
埃尔朗根-纽伦堡大学,机电一体化,Mechatronik,"1. 网址：https://meinstudium.fau.de/studienangebot/mechatronik-msc/
2. 申请时间：
①　夏季学期 9月初-11.15
②　冬季学期 2月初-5.31
3. 学制：四学期
4. 语言：德语，DSH2/Telc C1/德福16
5. 匹配度说明：
数学类        22.5 ECTS
电工电子类        35 ECTS
机械制图与材料科学        10 ECTS
控制        10 ECTS
传感器与测试技术        10 ECTS
力学        15 ECTS
嵌入式系统        5 ECTS
计算机基础        12.5 ECTS
如果本科成绩>2.5,申请人将会被邀请面试，15分钟

6.硕士课程
共提供十一个学习方向：
控制技术
传感器
电气驱动和电力电子设备
电子元件、电路和系统
雷达、无线电和光子系统
嵌入式系统
技术力学
生产与建造
激光与成型技术
制造自动化和塑料技术
测量技术与质量管理
在硕士学习期间要求完成两个必修模块和一个技术选修模块以及一个非技术选修模块的学习，除此以外，必须完成为期三个月的强制实习。


"
埃尔朗根-纽伦堡大学,电动汽车,Elektromobilität - ACES,"1. 官网：https://meinstudium.fau.de/studienangebot/elektromobilitaet-aces-msc/
2. 学制：四学期
3. 截止时间：
①　夏季学期 9月初-11.15
②　冬季学期 2月初-5.31
4. 授课语言：德语（DSH2:74%/德福4445）或者英语C1
5. 匹配度说明
对应的本科学习内容：
高数123        22.5
电子、信号与系统        20
力学        15
计算机基础        12.5
测量技术        7.5
机械设计与生产技术        15
材料学        5
发动机技术        5
实习        5
6. 研究生课程：

在开学时提供为期八天的复习课程（通常在vorlesung开始前的两周内），内容为第一学期所需的数学。
 
硕士课程可选择的方向：
人工智能与自动驾驶
车联网、智能电网
E-Powertrain（从充电技术和电池到车轮）
可持续移动和生产技术（例如可持续生产、环保发电、汽车共享）

"
埃尔朗根-纽伦堡大学,自治技术,Autonomy Technologies,"1、网站
https://www.fau.eu/studiengang/autonomy-technologies-msc/
2、申请时间
冬季学期：7.15截止
夏季学期：1.15截止
3、申请语言：英语，英语B2
4、申请要求

申请需要进行线上测试
同时具备以下课程
工程数学：线性代数、微积分和分析、几何、概率论、信息论、信号处理
–控制理论，例如反馈系统
–传感器
–机电一体化，例如机电一体化系统：
–电气工程：例电子电路
–编程与算法+数据结构
查看其对应的本科课程：
数学 I机械工程(8 CP)
功能和面向对象编程(10 CP)
技术力学(6 CP）
电气工程与信息技术(6 CP)
数学 II机械工程(8 CP)
算法与数据结构(10 CP）
技术机械 II(6 CP）
电气工程与信息技术II(6 CP）
数学 III机械工程专业(4 CP）
基础CAE/CAD(4 CP)
技术机械 III(6 CP)
材料科学(4 CP)
几何方法CAE/CAD(5 CP)
电场和磁场的数值计算(5 CP)
数学 IV电子技术(7 CP)
初等偏微分方程(6 CP)
计算工程与机器人学(5 CP)


5、硕士课程
包括人机系统接口网络，协作规划，控制感知，感知。
①　人机-系统接口
https://www.at.study.fau.eu/students/areas-of-specialisation/human-system-interfaces/
②　网络与协作
https://www.at.study.fau.eu/students/areas-of-specialisation/networking-collaboration/
③　规划和控制
https://www.at.study.fau.eu/students/areas-of-specialisation/planning-control/
④　感知和感知
https://www.at.study.fau.eu/students/areas-of-specialisation/sensing-perception/
该计划以进一步的选修模块和学士论文结束



"
斯图加特大学,机电一体化,Mechatronik,"1.官网：
https://www.uni-stuttgart.de/studium/studienangebot/Mechatronik-M.Sc-00001./
2.学制：四学期
3.截止时间：冬季学期：5.15-7.15 夏季学期：12.1-1.15
4.授课语言：德语：德福16/歌德C2
5.申请材料：无特殊，但每学期有1500欧元学费＋202欧的学期费
6.申请方式：大学官网申请
https://campus.uni-stuttgart.de/cusonline/ee/ui/ca2/app/desktop/#/login
7.匹配度说明：
申请的审批流程分两个阶段，审核官按照成绩和匹配度打分，其中满分120分，匹配度占100分，成绩占20分。
 高数123需要18学分，数值分析方向（数值分析，数值代数）需要6学分，自动控制原理类型的控制课（计算机控制技术，现代控制技术等等）需要15学分，静力学需要3学分，工程力学需要18学分，电子技术基础需要9学分，测量技术需要3学分，电机学和点击课程设计需要15学分，机械动力装置需要3学分
总分数高于99分则直接录取，80-99分进入第二轮面试，小于80分直接拒绝
将自己的成绩换算成巴伐利亚算法，其中每比2.0小0.1可以得两分，最高20分

8.研究生课程：
硕士课程包括四个可选的必修模块，其中包括系统技术、经典机械工程、电气工程和信息技术以及计算机科学领域的组合，必修模块要求修满48个学分，选修模块要求修满36个学分。在毕业之前应进行为期十二周的工业实习。
斯图机电硕士提供六个可选的继续深入学习的方向，分别为：
①　工业控制技术和驱动技术
②　系统理论和控制工程
③　系统工程
④　建模和模拟
⑤　生产工程和物流技术
⑥　电气工程
毕业方向：
机电一体化的毕业生可以在制造公司、机器/设备制造商、自动化和控制制造商、执行器/传感器/驱动器制造商、医疗技术、楼宇自动化领域工作，交通工程或环境技术找工作。
 
"
斯图加特大学,自动化系统,Autonome System,"1.官网：
https://www.uni-stuttgart.de/studium/studienangebot/Autonome-Systeme-M.Sc./
2.学制：4学期 
3.截止时间：冬季学期： 5.15-7.15 夏季学期： 12.1-1.15
4.授课语言：德语，德福16或歌德C2
5.是否受限：是
6.申请材料：基本材料，但每学期有1500欧元学费＋202欧的学期费
7.申请方式：大学官网申请
8.匹配度说明：
1)	数学，高数1,和2必须满足，其余至少满足一个：高数1高数2(18CP)，高数3（6CP），概率论（6CP）。数学模块合计30CP
2)	计算机和电子模块，以下四个至少满足三个：数据结构和算法（9CP），计算机基础（6CP），人工智能基础（6CP），自动化技术1（6CP）
3)	技术系统，以下四个至少满足三个：力学（9CP），电气基础（9CP），机械系统动力学（6CP），信息系统建模（6CP）
控制模块，至少满足一个：控制技术1（6CP），控制技术导论（6CP），
筛选程序：
打分根据匹配度和大学成绩：匹配度0-100分，大学成绩部分占20分，3,0以下每0.1加1分，根据两项相加的总分，110分以上录取，90分以下拒，90-110进入面试筛选。
1. 研究生课程：

提供两种学习方向：
●   网络智能
●   智能自动化
以及下列应用方向：
●   生产
●   驾驶
●   飞行
●   机器人技术
●   能源系统。
 
"
斯图加特大学,电气工程与信息技术,Elektrotechnik und Informationstechnik,"1. 网址：
https://www.uni-stuttgart.de/studium/studienangebot/Elektrotechnik-und-Informationstechnik-M.Sc./
2. 申请日期：
①　冬季学期：5.15-7.15
②　夏季学期：12.1-1.15
3. 申请方式：通过大学官网申请
4. 语言：德语（德福16/歌德C2） 同时需要英语水平B1以上（雅思5.0）
5. 申请材料：无特殊
6. 匹配度说明：
本科课程
1)	高数 24
2)	软件系统 3
3)	编程 6
4)	电学基础 9
5)	实验物理 6
6)	微电子 9
7)	电机 9
8)	电能技术 6
9)	信号与系统 6
10)	通信技术 9
11)	信息处理 6
12)	控制技术 9

7. 硕士学习方向：
八个方向：
电能系统、自动化和控制技术、智能信息处理、通信系统、高频技术、智能传感器、纳米和光电子学、电力电子技术和系统。
在八个可选专业中的六个中，英语模块的数量占主导地位"
汉诺威大学,电气工程与信息技术,Elektrotechnik und Informationstechnik,"1. 网址：
https://www.uni-hannover.de/de/studium/studienangebot/info/studiengang/detail/elektrotechnik-und-informationstechnik-1/
2. 申请日期：
①　冬季学期：6.01-7.15
②　夏季学期：12.01-1.15
3. 申请方式：通过大学官网申请
4. 语言：德语（德福16/DSH2）
5. 申请材料：无特殊
6. 匹配度说明：
如果本科毕业于电子信息工程专业
共计25学分电子专业课，15学分高数，10学分控制课程（比如自动控制原理，过程控制，计算机控制等等）
建议申请走这个方向，然后补控制工程的课程
如果本科毕业于机电专业
20学分电子和电机课程，15学分机电/机械课程，15学分数学以及10学分控制的课程

如果本科毕业于生产与物流专业：
15学分数学，10学分生产制造与物流专业课，10学分工程力学，10学分建造，10学分电子技术，10学分材料

如果本科毕业于机械制造/纯机械
15学分数学，15学分建造，15学分工程力学，10学分电子专业课，10学分材料科学

7. 硕士学习内容：
电气工程和信息技术硕士学位为毕业生在研究和生产领域的独立工作做好准备。 此外，该课程还可以胜任各种公司领域的管理任务。 学生加深在能源技术、自动化技术、微电子、通信工程和计算机工程领域的知识，并有机会专注于特定领域。 此外，将所学知识付诸实践实验室。
https://modkat.dbs.uni-hannover.de/modkat/materialien/modkat_msc_etitpo17.pdf
https://modkat.dbs.uni-hannover.de/modkat/materialien/ang_mod_msc_etitpo17.pdf"
汉诺威大学,机电和机器人,Mechatronik und Robotik,"网址：
https://www.uni-hannover.de/de/studium/studienangebot/info/studiengang/detail/mechatronik-und-robotik/
2. 申请截止日期：
冬季学期：06.01-07.15
夏季学期：12.01-01.15
3. 申请方式：UA网申
4. 申请材料：基本材料
5. 学制：4学期  
6. 语言：德语C1或英语C1
①　德语C1，DSH2，德福4x4，telc C1 HS，歌德C2
②　英语C1，雅思7.0，托福95，PTE 76
7. 是否NC：否
8. 匹配度说明：
1 相关专业毕业：
能源工程
机电工程
可持续工程
2 学分至少：
电学/驱动技术：20ECTS 
力学：15ECTS 
数学：15ECTS
测试技术/控制技术：10ECTS
如所缺课程在四个模块以内，则可以选择参加面试或补课（需两学期内完成），如所缺课程超过四个模块，则必须参加入学考试，入学考试为模块中相关内容的90分钟考试，可以补考一次，通过则可获得录取。
若满足条件的申请人数超过学习位置数量，则会根据申请人本科成绩进行排名筛选。
8. 硕士课程
选修方向：
①　车辆机电一体化
②　工业和医疗机器人
③　医疗器械技术
④　机器人 - 移动系统
⑤　信号处理和自动化
⑥　系统工程"
